order_id,order_date,product,category,region,segment,gender,age_group,channel,quantity,unit_price,discount,revenue,cost,profit
ORD-11010,2022-04-19,Laptop Pro,Electronics,West,Enterprise,Male,35-44,Online,16,1383.49,0.15,18815.46,10123.92,8691.54
ORD-11305,2022-04-19,Laptop Pro,Electronics,North,Enterprise,Male,18-24,Online,11,1711.56,0.1,16944.44,11571.2,5373.24
ORD-10312,2022-04-20,Laptop Pro,Electronics,West,SMB,Non-binary,45-54,Retail,4,1398.66,0.05,5314.91,2935.53,2379.38
ORD-10582,2022-04-21,Office Chair,Furniture,West,Individual,Male,25-34,Online,12,221.27,0.15,2256.95,1157.47,1099.48
ORD-10850,2022-04-21,Notebook Set,Stationery,South,Individual,Male,25-34,Direct Sales,10,16.86,0.05,160.17,95.19,64.98
ORD-10430,2022-04-21,Monitor 27in,Electronics,South,Startup,Female,25-34,Retail,17,489.78,0.15,7077.32,4847.35,2229.97
ORD-10948,2022-04-21,Monitor 27in,Electronics,West,SMB,Non-binary,35-44,Retail,3,518.49,0.15,1322.15,708.02,614.13
ORD-11760,2022-04-21,Laptop Pro,Electronics,South,Startup,Female,45-54,Partner,6,1300.91,0.0,7805.46,4304.95,3500.51
ORD-10680,2022-04-22,Monitor 27in,Electronics,South,Individual,Male,25-34,Retail,8,304.94,0.15,2073.59,1068.01,1005.58
ORD-10568,2022-04-24,Monitor 27in,Electronics,North,Startup,Female,35-44,Partner,3,359.61,0.1,970.95,456.46,514.49
ORD-11185,2022-04-25,Pen Collection,Stationery,Central,Enterprise,Female,55+,Online,15,13.5,0.05,192.38,98.34,94.04
ORD-10911,2022-04-25,Office Chair,Furniture,East,Startup,Female,25-34,Retail,18,323.01,0.2,4651.34,2236.22,2415.12
ORD-10334,2022-04-27,Notebook Set,Stationery,East,SMB,Male,55+,Retail,20,16.06,0.1,289.08,179.28,109.8
ORD-11442,2022-04-27,Standing Desk,Furniture,South,Individual,Non-binary,18-24,Direct Sales,14,462.37,0.15,5502.2,2687.89,2814.31
ORD-11830,2022-04-28,Planner 2024,Stationery,South,SMB,Male,35-44,Partner,13,18.66,0.2,194.06,135.5,58.56
ORD-10419,2022-04-28,Laptop Pro,Electronics,West,Individual,Non-binary,55+,Direct Sales,6,1584.17,0.15,8079.27,3657.3,4421.97
ORD-11121,2022-04-28,Monitor 27in,Electronics,West,Enterprise,Non-binary,35-44,Direct Sales,19,497.0,0.15,8026.55,5613.03,2413.52
ORD-10327,2022-04-29,Ergonomic Pillow,Furniture,Central,Enterprise,Male,25-34,Retail,8,41.65,0.0,333.2,226.41,106.79
ORD-11692,2022-04-30,Laptop Pro,Electronics,North,Enterprise,Non-binary,25-34,Retail,16,1796.81,0.05,27311.51,17049.15,10262.36
ORD-11744,2022-04-30,Ergonomic Pillow,Furniture,South,Startup,Non-binary,35-44,Online,3,64.27,0.2,154.25,76.46,77.79
ORD-11746,2022-05-01,Pen Collection,Stationery,North,Individual,Male,18-24,Direct Sales,3,6.74,0.1,18.2,12.62,5.58
ORD-11769,2022-05-01,Planner 2024,Stationery,North,Enterprise,Female,55+,Partner,3,25.93,0.15,66.12,37.65,28.47
ORD-11617,2022-05-01,Planner 2024,Stationery,South,Enterprise,Non-binary,35-44,Online,13,29.77,0.0,387.01,224.43,162.58
ORD-11484,2022-05-02,Notebook Set,Stationery,Central,SMB,Female,55+,Retail,14,13.17,0.15,156.72,78.07,78.65
ORD-11969,2022-05-04,Planner 2024,Stationery,West,SMB,Male,35-44,Retail,1,27.53,0.2,22.02,11.68,10.34
ORD-10743,2022-05-04,Laptop Pro,Electronics,West,Startup,Non-binary,25-34,Online,16,1363.98,0.1,19641.31,12960.75,6680.56
ORD-10218,2022-05-04,Office Chair,Furniture,North,SMB,Non-binary,45-54,Direct Sales,20,309.43,0.2,4950.88,3357.63,1593.25
ORD-11654,2022-05-05,Office Chair,Furniture,Central,Enterprise,Non-binary,18-24,Direct Sales,15,171.11,0.2,2053.32,945.79,1107.53
ORD-10023,2022-05-05,Monitor 27in,Electronics,South,SMB,Female,25-34,Online,11,267.15,0.2,2350.92,1338.14,1012.78
ORD-10759,2022-05-07,Laptop Pro,Electronics,West,Startup,Non-binary,18-24,Retail,15,1232.87,0.2,14794.44,8973.51,5820.93
ORD-10194,2022-05-08,Planner 2024,Stationery,North,Startup,Non-binary,35-44,Retail,4,24.31,0.05,92.38,50.93,41.45
ORD-11724,2022-05-10,Laptop Pro,Electronics,South,SMB,Male,18-24,Online,17,1431.56,0.15,20686.04,11270.8,9415.24
ORD-11912,2022-05-10,Ergonomic Pillow,Furniture,Central,SMB,Female,25-34,Partner,17,63.84,0.0,1085.28,598.55,486.73
ORD-10333,2022-05-11,Planner 2024,Stationery,Central,Startup,Female,18-24,Partner,11,34.77,0.1,344.22,229.03,115.19
ORD-10708,2022-05-11,Notebook Set,Stationery,East,SMB,Male,55+,Online,11,16.46,0.2,144.85,73.39,71.46
ORD-10776,2022-05-13,Notebook Set,Stationery,South,Individual,Male,18-24,Partner,6,17.63,0.2,84.62,46.0,38.62
ORD-10842,2022-05-13,Ergonomic Pillow,Furniture,West,Enterprise,Non-binary,35-44,Retail,11,58.85,0.15,550.25,337.57,212.68
ORD-11554,2022-05-13,Pen Collection,Stationery,West,Enterprise,Non-binary,18-24,Direct Sales,10,9.29,0.05,88.25,60.34,27.91
ORD-11414,2022-05-13,Headphones Elite,Electronics,Central,Individual,Male,55+,Retail,15,278.27,0.0,4174.05,2284.11,1889.94
ORD-10160,2022-05-13,Monitor 27in,Electronics,South,Individual,Male,35-44,Direct Sales,18,412.65,0.1,6684.93,4431.04,2253.89
ORD-10752,2022-05-14,Standing Desk,Furniture,Central,SMB,Male,55+,Retail,5,403.85,0.2,1615.4,1072.42,542.98
ORD-11386,2022-05-14,Laptop Pro,Electronics,East,Individual,Non-binary,45-54,Online,3,1357.67,0.1,3665.71,2084.53,1581.18
ORD-10740,2022-05-15,Wireless Mouse,Electronics,East,Enterprise,Female,45-54,Partner,16,26.01,0.05,395.35,268.22,127.13
ORD-10109,2022-05-15,Monitor 27in,Electronics,North,Enterprise,Female,55+,Retail,5,332.5,0.2,1330.0,780.83,549.17
ORD-11794,2022-05-17,Laptop Pro,Electronics,East,SMB,Non-binary,55+,Direct Sales,20,1432.26,0.05,27212.94,13271.99,13940.95
ORD-11713,2022-05-18,Monitor 27in,Electronics,East,Enterprise,Non-binary,55+,Online,20,485.21,0.05,9218.99,6053.88,3165.11
ORD-10917,2022-05-18,Office Chair,Furniture,East,SMB,Female,45-54,Partner,4,294.46,0.1,1060.06,515.37,544.69
ORD-11021,2022-05-18,Notebook Set,Stationery,North,Individual,Non-binary,25-34,Online,1,12.3,0.0,12.3,7.13,5.17
ORD-10244,2022-05-18,Pen Collection,Stationery,West,Enterprise,Female,45-54,Direct Sales,10,5.67,0.0,56.7,25.84,30.86
ORD-11667,2022-05-18,Planner 2024,Stationery,East,Enterprise,Non-binary,45-54,Online,9,18.3,0.15,140.0,92.68,47.32
ORD-10897,2022-05-19,Ergonomic Pillow,Furniture,East,Startup,Female,18-24,Partner,16,60.95,0.2,780.16,505.33,274.83
ORD-11781,2022-05-19,Standing Desk,Furniture,West,SMB,Male,55+,Retail,12,662.76,0.2,6362.5,4112.84,2249.66
ORD-10517,2022-05-19,Standing Desk,Furniture,North,SMB,Non-binary,35-44,Direct Sales,10,420.11,0.2,3360.88,1784.56,1576.32
ORD-10147,2022-05-19,Planner 2024,Stationery,West,SMB,Non-binary,18-24,Direct Sales,17,25.88,0.2,351.97,207.15,144.82
ORD-11203,2022-05-20,Ergonomic Pillow,Furniture,East,Startup,Non-binary,18-24,Retail,11,87.86,0.1,869.81,588.23,281.58
ORD-10024,2022-05-21,Ergonomic Pillow,Furniture,South,Enterprise,Non-binary,18-24,Retail,20,43.4,0.05,824.6,454.31,370.29
ORD-11997,2022-05-21,Notebook Set,Stationery,West,Enterprise,Female,18-24,Retail,16,22.51,0.15,306.14,157.42,148.72
ORD-10104,2022-05-21,Laptop Pro,Electronics,East,SMB,Male,55+,Retail,18,1324.29,0.05,22645.36,14793.38,7851.98
ORD-11862,2022-05-21,Ergonomic Pillow,Furniture,West,Enterprise,Non-binary,55+,Retail,9,75.29,0.2,542.09,284.37,257.72
ORD-10282,2022-05-22,Laptop Pro,Electronics,South,SMB,Non-binary,18-24,Partner,15,1719.62,0.1,23214.87,12346.25,10868.62
ORD-11212,2022-05-22,Wireless Mouse,Electronics,North,Enterprise,Male,55+,Direct Sales,11,55.47,0.05,579.66,356.23,223.43
ORD-10632,2022-05-23,Monitor 27in,Electronics,South,Individual,Female,45-54,Retail,16,531.72,0.1,7656.77,3788.76,3868.01
ORD-10082,2022-05-23,Office Chair,Furniture,West,SMB,Non-binary,55+,Retail,9,343.17,0.15,2625.25,1404.43,1220.82
ORD-10567,2022-05-24,Planner 2024,Stationery,North,Individual,Female,45-54,Partner,18,19.52,0.15,298.66,205.64,93.02
ORD-11768,2022-05-25,Planner 2024,Stationery,East,SMB,Male,35-44,Partner,2,16.19,0.15,27.52,16.3,11.22
ORD-11319,2022-05-25,Wireless Mouse,Electronics,North,Enterprise,Non-binary,18-24,Direct Sales,5,45.4,0.15,192.95,117.27,75.68
ORD-10466,2022-05-26,Headphones Elite,Electronics,West,Startup,Male,35-44,Retail,1,332.55,0.05,315.92,193.96,121.96
ORD-11836,2022-05-28,Office Chair,Furniture,North,Startup,Male,45-54,Direct Sales,3,291.56,0.1,787.21,419.18,368.03
ORD-11585,2022-05-29,Notebook Set,Stationery,West,SMB,Non-binary,18-24,Retail,19,12.08,0.2,183.62,100.9,82.72
ORD-11745,2022-05-29,Notebook Set,Stationery,West,SMB,Male,25-34,Partner,13,24.12,0.2,250.85,170.84,80.01
ORD-11863,2022-05-29,Notebook Set,Stationery,East,Individual,Female,25-34,Online,8,24.02,0.2,153.73,83.44,70.29
ORD-11734,2022-05-29,Ergonomic Pillow,Furniture,Central,Enterprise,Female,55+,Partner,12,41.53,0.2,398.69,222.15,176.54
ORD-10675,2022-05-30,Headphones Elite,Electronics,South,Individual,Non-binary,45-54,Direct Sales,4,239.25,0.0,957.0,510.29,446.71
ORD-11772,2022-05-30,Laptop Pro,Electronics,South,SMB,Non-binary,35-44,Online,16,1327.51,0.15,18054.14,9537.57,8516.57
ORD-10272,2022-05-30,Planner 2024,Stationery,West,Startup,Non-binary,25-34,Partner,1,26.75,0.0,26.75,13.79,12.96
ORD-10200,2022-05-30,Notebook Set,Stationery,North,Individual,Female,18-24,Retail,2,16.36,0.0,32.72,19.15,13.57
ORD-10228,2022-05-31,Planner 2024,Stationery,West,Enterprise,Non-binary,35-44,Retail,3,20.36,0.15,51.92,32.6,19.32
ORD-10968,2022-05-31,Standing Desk,Furniture,West,Enterprise,Female,18-24,Partner,16,683.69,0.0,10939.04,5497.68,5441.36
ORD-11882,2022-06-01,Pen Collection,Stationery,Central,Individual,Non-binary,55+,Online,15,17.83,0.15,227.33,118.86,108.47
ORD-10293,2022-06-03,Headphones Elite,Electronics,East,Enterprise,Non-binary,55+,Direct Sales,1,349.29,0.05,331.83,224.19,107.64
ORD-11038,2022-06-03,Notebook Set,Stationery,West,Startup,Male,25-34,Direct Sales,18,18.63,0.2,268.27,183.22,85.05
ORD-10562,2022-06-05,Office Chair,Furniture,North,SMB,Female,35-44,Partner,15,380.67,0.1,5139.05,3301.02,1838.03
ORD-10916,2022-06-06,Wireless Mouse,Electronics,East,Individual,Non-binary,35-44,Direct Sales,1,55.16,0.05,52.4,33.77,18.63
ORD-11710,2022-06-07,Pen Collection,Stationery,East,Individual,Female,25-34,Retail,4,7.1,0.05,26.98,13.18,13.8
ORD-10599,2022-06-07,Monitor 27in,Electronics,North,Enterprise,Female,25-34,Direct Sales,4,299.43,0.0,1197.72,747.7,450.02
ORD-11546,2022-06-07,Standing Desk,Furniture,West,Startup,Female,35-44,Partner,3,402.06,0.0,1206.18,752.48,453.7
ORD-10233,2022-06-07,Office Chair,Furniture,West,Startup,Female,35-44,Partner,12,212.92,0.05,2427.29,1529.74,897.55
ORD-11001,2022-06-07,Monitor 27in,Electronics,West,Startup,Male,25-34,Direct Sales,6,453.76,0.0,2722.56,1629.46,1093.1
ORD-11144,2022-06-08,Pen Collection,Stationery,Central,Enterprise,Non-binary,55+,Partner,8,7.07,0.05,53.73,24.77,28.96
ORD-11112,2022-06-08,Notebook Set,Stationery,East,Individual,Female,55+,Retail,19,12.29,0.05,221.83,115.35,106.48
ORD-10950,2022-06-09,Headphones Elite,Electronics,East,Individual,Male,55+,Retail,19,254.13,0.1,4345.62,2676.97,1668.65
ORD-11779,2022-06-09,Office Chair,Furniture,West,Startup,Female,55+,Retail,9,265.49,0.15,2031.0,1365.81,665.19
ORD-10476,2022-06-10,Planner 2024,Stationery,North,Startup,Male,55+,Partner,2,33.44,0.1,60.19,32.32,27.87
ORD-10624,2022-06-10,Office Chair,Furniture,South,Startup,Male,25-34,Retail,14,322.7,0.0,4517.8,2120.81,2396.99
ORD-11693,2022-06-10,Headphones Elite,Electronics,North,Startup,Male,18-24,Partner,14,270.69,0.0,3789.66,1920.48,1869.18
ORD-11807,2022-06-11,Headphones Elite,Electronics,North,Individual,Male,35-44,Retail,6,185.81,0.1,1003.37,457.07,546.3
ORD-11659,2022-06-11,Monitor 27in,Electronics,East,Individual,Female,45-54,Retail,12,425.54,0.2,4085.18,2084.0,2001.18
ORD-11573,2022-06-12,Office Chair,Furniture,South,Startup,Female,18-24,Partner,15,152.66,0.05,2175.41,1347.68,827.73
ORD-11841,2022-06-13,Wireless Mouse,Electronics,South,Individual,Female,45-54,Retail,20,59.48,0.05,1130.12,545.81,584.31
ORD-10547,2022-06-13,Planner 2024,Stationery,West,Startup,Male,55+,Partner,5,29.6,0.2,118.4,82.39,36.01
ORD-11961,2022-06-13,Ergonomic Pillow,Furniture,North,Enterprise,Non-binary,25-34,Partner,9,87.26,0.1,706.81,419.92,286.89
ORD-11068,2022-06-13,Pen Collection,Stationery,North,SMB,Female,45-54,Direct Sales,12,13.41,0.0,160.92,109.21,51.71
ORD-11041,2022-06-15,Planner 2024,Stationery,Central,Enterprise,Female,18-24,Partner,18,24.58,0.05,420.32,217.57,202.75
ORD-10594,2022-06-15,Notebook Set,Stationery,West,Startup,Non-binary,55+,Retail,20,23.21,0.0,464.2,268.63,195.57
ORD-11128,2022-06-16,Laptop Pro,Electronics,South,Enterprise,Male,35-44,Partner,8,1384.67,0.05,10523.49,6701.91,3821.58
ORD-11320,2022-06-16,Pen Collection,Stationery,North,Enterprise,Male,25-34,Retail,6,6.38,0.0,38.28,17.26,21.02
ORD-11338,2022-06-16,Pen Collection,Stationery,Central,Enterprise,Female,25-34,Direct Sales,17,12.36,0.2,168.1,113.49,54.61
ORD-11938,2022-06-17,Standing Desk,Furniture,Central,SMB,Female,18-24,Partner,5,414.99,0.1,1867.45,942.2,925.25
ORD-11482,2022-06-17,Pen Collection,Stationery,West,Enterprise,Female,25-34,Retail,11,7.53,0.2,66.26,41.42,24.84
ORD-11410,2022-06-17,Planner 2024,Stationery,West,Individual,Male,25-34,Online,14,29.25,0.15,348.07,169.72,178.35
ORD-11531,2022-06-18,Ergonomic Pillow,Furniture,West,SMB,Male,35-44,Direct Sales,15,83.67,0.15,1066.79,557.83,508.96
ORD-10667,2022-06-18,Office Chair,Furniture,North,Individual,Male,35-44,Direct Sales,4,189.46,0.2,606.27,380.97,225.3
ORD-11445,2022-06-18,Planner 2024,Stationery,East,Individual,Male,18-24,Online,1,18.0,0.15,15.3,8.77,6.53
ORD-10800,2022-06-19,Office Chair,Furniture,East,Individual,Female,45-54,Online,18,314.26,0.15,4808.18,2332.27,2475.91
ORD-11162,2022-06-20,Laptop Pro,Electronics,Central,Enterprise,Non-binary,45-54,Direct Sales,7,1648.81,0.2,9233.34,5007.22,4226.12
ORD-11102,2022-06-21,Wireless Mouse,Electronics,North,SMB,Male,45-54,Retail,5,39.11,0.15,166.22,96.55,69.67
ORD-10609,2022-06-21,Standing Desk,Furniture,Central,SMB,Female,25-34,Online,18,639.78,0.0,11516.04,7991.67,3524.37
ORD-11125,2022-06-21,Laptop Pro,Electronics,North,SMB,Non-binary,25-34,Direct Sales,6,1466.04,0.1,7916.62,4766.85,3149.77
ORD-11539,2022-06-21,Pen Collection,Stationery,South,Enterprise,Female,18-24,Online,20,16.42,0.15,279.14,178.54,100.6
ORD-10994,2022-06-22,Laptop Pro,Electronics,West,Individual,Female,35-44,Online,12,1458.88,0.05,16631.23,9134.4,7496.83
ORD-10443,2022-06-22,Laptop Pro,Electronics,West,Enterprise,Male,35-44,Retail,13,1385.62,0.05,17112.41,10856.08,6256.33
ORD-10131,2022-06-22,Ergonomic Pillow,Furniture,South,Enterprise,Female,18-24,Direct Sales,17,72.31,0.0,1229.27,629.31,599.96
ORD-10910,2022-06-24,Planner 2024,Stationery,North,Enterprise,Male,55+,Direct Sales,7,17.78,0.2,99.57,67.02,32.55
ORD-10068,2022-06-24,Wireless Mouse,Electronics,Central,Enterprise,Male,25-34,Direct Sales,8,29.15,0.15,198.22,119.25,78.97
ORD-10674,2022-06-25,Notebook Set,Stationery,South,Individual,Male,35-44,Partner,1,17.03,0.1,15.33,10.63,4.7
ORD-10706,2022-06-26,Pen Collection,Stationery,West,SMB,Non-binary,25-34,Direct Sales,16,6.94,0.05,105.49,51.59,53.9
ORD-11387,2022-06-26,Ergonomic Pillow,Furniture,South,SMB,Male,18-24,Retail,19,49.34,0.05,890.59,500.09,390.5
ORD-10192,2022-06-27,Standing Desk,Furniture,South,Individual,Female,55+,Direct Sales,13,567.7,0.05,7011.1,4875.67,2135.43
ORD-11287,2022-06-27,Planner 2024,Stationery,East,Enterprise,Male,45-54,Retail,18,31.93,0.05,546.0,263.05,282.95
ORD-10314,2022-06-29,Monitor 27in,Electronics,South,Enterprise,Female,18-24,Partner,10,497.17,0.2,3977.36,2267.42,1709.94
ORD-10077,2022-06-30,Monitor 27in,Electronics,East,Individual,Non-binary,18-24,Partner,11,325.72,0.0,3582.92,2481.34,1101.58
ORD-10418,2022-06-30,Laptop Pro,Electronics,North,SMB,Female,55+,Partner,3,1357.86,0.1,3666.22,1723.16,1943.06
ORD-11326,2022-06-30,Laptop Pro,Electronics,Central,Individual,Male,45-54,Online,11,1552.88,0.1,15373.51,9601.05,5772.46
ORD-10613,2022-07-01,Monitor 27in,Electronics,Central,Startup,Male,55+,Partner,1,372.84,0.1,335.56,185.78,149.78
ORD-10827,2022-07-02,Notebook Set,Stationery,East,Individual,Non-binary,35-44,Partner,4,19.54,0.1,70.34,45.97,24.37
ORD-10446,2022-07-03,Ergonomic Pillow,Furniture,East,Startup,Female,55+,Retail,15,55.39,0.15,706.22,363.67,342.55
ORD-11349,2022-07-03,Laptop Pro,Electronics,Central,Individual,Non-binary,45-54,Retail,7,1469.1,0.0,10283.7,6588.67,3695.03
ORD-11417,2022-07-04,Standing Desk,Furniture,North,Individual,Female,18-24,Retail,6,336.95,0.2,1617.36,748.06,869.3
ORD-10088,2022-07-05,Laptop Pro,Electronics,Central,Enterprise,Male,35-44,Retail,14,1787.0,0.0,25018.0,14033.09,10984.91
ORD-11132,2022-07-05,Headphones Elite,Electronics,East,Startup,Male,35-44,Direct Sales,17,293.35,0.1,4488.26,2264.61,2223.65
ORD-10329,2022-07-05,Office Chair,Furniture,West,Startup,Female,25-34,Direct Sales,10,156.86,0.0,1568.6,769.75,798.85
ORD-10112,2022-07-06,Pen Collection,Stationery,East,Startup,Male,45-54,Online,3,6.4,0.0,19.2,12.21,6.99
ORD-10889,2022-07-06,Standing Desk,Furniture,South,Individual,Male,55+,Retail,2,452.14,0.2,723.42,380.96,342.46
ORD-11875,2022-07-06,Ergonomic Pillow,Furniture,East,Individual,Male,55+,Online,15,75.88,0.05,1081.29,665.51,415.78
ORD-11538,2022-07-07,Wireless Mouse,Electronics,Central,Enterprise,Non-binary,25-34,Retail,7,42.24,0.05,280.9,154.85,126.05
ORD-11674,2022-07-07,Headphones Elite,Electronics,Central,Enterprise,Female,55+,Partner,3,333.54,0.2,800.5,538.53,261.97
ORD-10311,2022-07-10,Wireless Mouse,Electronics,East,SMB,Female,25-34,Online,11,45.79,0.2,402.95,271.31,131.64
ORD-10260,2022-07-10,Notebook Set,Stationery,East,Individual,Female,35-44,Online,15,19.52,0.1,263.52,174.59,88.93
ORD-10021,2022-07-11,Wireless Mouse,Electronics,West,Enterprise,Male,55+,Online,8,30.82,0.15,209.58,119.53,90.05
ORD-11503,2022-07-11,Monitor 27in,Electronics,South,Enterprise,Female,25-34,Online,9,487.33,0.2,3508.78,2233.7,1275.08
ORD-10042,2022-07-11,Office Chair,Furniture,North,Startup,Non-binary,55+,Direct Sales,8,318.2,0.05,2418.32,1575.88,842.44
ORD-11782,2022-07-13,Ergonomic Pillow,Furniture,Central,Individual,Non-binary,18-24,Direct Sales,14,45.32,0.0,634.48,365.32,269.16
ORD-11537,2022-07-13,Wireless Mouse,Electronics,West,SMB,Male,18-24,Online,20,40.92,0.15,695.64,438.47,257.17
ORD-10693,2022-07-13,Laptop Pro,Electronics,Central,Enterprise,Non-binary,45-54,Partner,15,1596.51,0.2,19158.12,12514.2,6643.92
ORD-11954,2022-07-14,Planner 2024,Stationery,North,SMB,Non-binary,35-44,Retail,3,25.81,0.15,65.82,40.54,25.28
ORD-11226,2022-07-14,Standing Desk,Furniture,Central,SMB,Male,25-34,Online,13,412.92,0.2,4294.37,2045.44,2248.93
ORD-10758,2022-07-15,Laptop Pro,Electronics,East,SMB,Male,55+,Partner,15,1547.36,0.0,23210.4,16099.46,7110.94
ORD-10868,2022-07-15,Wireless Mouse,Electronics,North,SMB,Non-binary,35-44,Partner,17,37.21,0.2,506.06,337.21,168.85
ORD-11774,2022-07-15,Planner 2024,Stationery,South,SMB,Male,35-44,Direct Sales,3,15.3,0.0,45.9,27.21,18.69
ORD-11097,2022-07-15,Wireless Mouse,Electronics,North,Individual,Male,18-24,Retail,19,52.74,0.05,951.96,626.26,325.7
ORD-10852,2022-07-16,Office Chair,Furniture,West,Individual,Non-binary,25-34,Online,12,393.54,0.05,4486.36,3078.84,1407.52
ORD-11260,2022-07-17,Pen Collection,Stationery,North,SMB,Female,25-34,Retail,17,15.63,0.2,212.57,112.32,100.25
ORD-11225,2022-07-17,Monitor 27in,Electronics,East,SMB,Female,55+,Direct Sales,16,397.84,0.2,5092.35,2541.45,2550.9
ORD-11034,2022-07-17,Office Chair,Furniture,West,SMB,Male,55+,Online,7,158.31,0.05,1052.76,708.85,343.91
ORD-11309,2022-07-18,Notebook Set,Stationery,South,Enterprise,Non-binary,25-34,Partner,2,12.03,0.15,20.45,11.62,8.83
ORD-11894,2022-07-18,Planner 2024,Stationery,Central,Enterprise,Non-binary,55+,Direct Sales,7,19.1,0.0,133.7,67.62,66.08
ORD-10317,2022-07-18,Notebook Set,Stationery,South,Startup,Non-binary,18-24,Retail,3,20.02,0.2,48.05,26.6,21.45
ORD-11076,2022-07-18,Monitor 27in,Electronics,West,Startup,Female,25-34,Direct Sales,8,339.2,0.1,2442.24,1128.49,1313.75
ORD-10937,2022-07-19,Planner 2024,Stationery,Central,Enterprise,Male,55+,Partner,1,17.85,0.1,16.07,9.43,6.64
ORD-10933,2022-07-19,Ergonomic Pillow,Furniture,South,Startup,Female,35-44,Retail,11,60.36,0.2,531.17,252.44,278.73
ORD-10867,2022-07-20,Pen Collection,Stationery,East,SMB,Male,35-44,Online,13,19.69,0.05,243.17,132.44,110.73
ORD-10392,2022-07-21,Ergonomic Pillow,Furniture,West,Enterprise,Female,18-24,Direct Sales,7,76.28,0.15,453.87,312.21,141.66
ORD-11246,2022-07-21,Planner 2024,Stationery,West,Individual,Male,55+,Online,19,16.9,0.05,305.04,164.78,140.26
ORD-11629,2022-07-21,Pen Collection,Stationery,South,SMB,Male,25-34,Online,5,16.9,0.15,71.83,45.42,26.41
ORD-10019,2022-07-21,Headphones Elite,Electronics,East,Individual,Female,45-54,Online,2,200.66,0.1,361.19,234.83,126.36
ORD-11519,2022-07-21,Planner 2024,Stationery,North,Enterprise,Non-binary,25-34,Partner,15,30.67,0.2,368.04,225.2,142.84
ORD-11495,2022-07-22,Office Chair,Furniture,North,Startup,Non-binary,35-44,Direct Sales,9,365.5,0.2,2631.6,1710.19,921.41
ORD-10262,2022-07-23,Office Chair,Furniture,Central,Individual,Female,18-24,Online,15,154.07,0.05,2195.5,1230.19,965.31
ORD-10110,2022-07-23,Pen Collection,Stationery,West,Startup,Female,55+,Partner,4,17.79,0.2,56.93,35.88,21.05
ORD-11665,2022-07-23,Headphones Elite,Electronics,Central,Startup,Male,45-54,Partner,5,154.07,0.1,693.31,477.09,216.22
ORD-11078,2022-07-23,Standing Desk,Furniture,West,Startup,Non-binary,55+,Direct Sales,12,413.92,0.0,4967.04,2592.6,2374.44
ORD-10956,2022-07-23,Headphones Elite,Electronics,West,Startup,Non-binary,45-54,Direct Sales,3,301.48,0.0,904.44,427.27,477.17
ORD-11703,2022-07-24,Headphones Elite,Electronics,North,Enterprise,Male,25-34,Direct Sales,3,193.13,0.2,463.51,303.05,160.46
